Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
11407,13,394,Hair Spa,Too expensive,1/29/2024
11408,2,176,Massage,Could be better,2/21/2024
11409,12,351,Massage,Will come again,1/14/2024
11410,13,170,Body Scrub,Excellent!,1/28/2024
11411,9,454,Body Scrub,Excellent!,1/1/2024
11412,2,148,Hair Spa,Average service,2/28/2024
11413,5,215,Body Scrub,Not satisfied,2/13/2024
11414,13,374,Wellness Package,Not satisfied,4/23/2024
11415,8,368,Massage,Will come again,4/29/2024
11416,3,290,Wellness Package,Staff was friendly,3/20/2024
11417,6,99,Facial,Not satisfied,4/10/2024
11418,4,317,Wellness Package,Will come again,3/25/2024
11419,11,374,Massage,Highly recommend,4/24/2024
11420,7,122,Facial,Could be better,3/18/2024
11421,10,349,Hair Spa,Highly recommend,2/12/2024
11422,14,101,Facial,Highly recommend,1/17/2024
11423,13,314,Body Scrub,Excellent!,2/23/2024
11424,3,276,Massage,Too expensive,1/15/2024
11425,6,242,Body Scrub,Highly recommend,2/17/2024
11426,12,423,Wellness Package,Staff was friendly,4/4/2024
11427,10,288,Hair Spa,Too expensive,2/15/2024
11428,9,59,Massage,Loved it!,2/18/2024
11429,11,351,Hair Spa,Great experience,2/5/2024
11430,10,408,Massage,Staff was friendly,1/14/2024
11431,1,277,Body Scrub,Average service,4/9/2024
11432,3,491,Wellness Package,Too expensive,3/31/2024
11433,2,342,Facial,Could be better,1/3/2024
11434,8,101,Hair Spa,Not satisfied,4/9/2024
11435,7,289,Massage,Highly recommend,4/27/2024
11436,2,148,Massage,Not satisfied,1/6/2024
11437,6,130,Hair Spa,Highly recommend,3/31/2024
11438,3,62,Facial,Staff was friendly,1/22/2024
11439,8,439,Wellness Package,Loved it!,1/22/2024
11440,10,491,Massage,Loved it!,2/5/2024
11441,13,406,Massage,Could be better,4/5/2024
11442,3,177,Hair Spa,Will come again,3/31/2024
11443,10,353,Hair Spa,Could be better,3/11/2024
11444,14,465,Massage,Highly recommend,4/12/2024
11445,9,60,Massage,Highly recommend,2/19/2024
11446,1,130,Massage,Too expensive,3/16/2024
11447,5,310,Body Scrub,Too expensive,3/20/2024
11448,3,55,Massage,Could be better,4/11/2024
11449,6,422,Wellness Package,Too expensive,3/9/2024
11450,10,271,Wellness Package,Not satisfied,4/15/2024
11451,2,454,Facial,Not satisfied,4/22/2024
11452,9,347,Hair Spa,Could be better,2/4/2024
11453,6,130,Facial,Highly recommend,1/9/2024
11454,7,460,Massage,Excellent!,1/29/2024
11455,5,52,Hair Spa,Too expensive,1/27/2024
11456,9,109,Massage,Highly recommend,2/26/2024
11457,1,270,Hair Spa,Could be better,4/5/2024
11458,5,499,Body Scrub,Great experience,3/14/2024
11459,11,398,Body Scrub,Great experience,3/29/2024
11460,10,98,Body Scrub,Will come again,2/28/2024
11461,11,277,Facial,Loved it!,2/11/2024
11462,6,339,Hair Spa,Excellent!,2/22/2024
11463,7,342,Facial,Great experience,2/7/2024
11464,12,347,Hair Spa,Could be better,3/29/2024
11465,4,242,Massage,Average service,1/4/2024
11466,12,493,Body Scrub,Staff was friendly,4/16/2024
11467,13,306,Body Scrub,Excellent!,2/21/2024
11468,1,492,Hair Spa,Staff was friendly,4/14/2024
11469,11,437,Facial,Loved it!,2/13/2024
11470,8,152,Facial,Staff was friendly,1/23/2024
11471,10,447,Wellness Package,Average service,4/27/2024
11472,4,415,Body Scrub,Not satisfied,3/14/2024
11473,3,195,Body Scrub,Highly recommend,3/10/2024
11474,12,339,Facial,Great experience,3/17/2024
11475,7,306,Body Scrub,Great experience,4/4/2024
11476,12,358,Facial,Will come again,3/9/2024
11477,2,327,Wellness Package,Could be better,2/29/2024
11478,8,238,Hair Spa,Loved it!,1/4/2024
11479,14,455,Hair Spa,Could be better,1/3/2024
11480,6,227,Wellness Package,Highly recommend,4/3/2024
11481,7,65,Body Scrub,Average service,1/23/2024
11482,14,461,Massage,Average service,2/6/2024
11483,5,424,Body Scrub,Not satisfied,1/18/2024
11484,9,135,Facial,Too expensive,4/8/2024
11485,5,297,Massage,Great experience,1/5/2024
11486,11,266,Wellness Package,Highly recommend,2/10/2024
11487,5,91,Hair Spa,Not satisfied,4/1/2024
11488,3,243,Hair Spa,Average service,2/7/2024
11489,11,376,Body Scrub,Will come again,2/16/2024
11490,1,422,Hair Spa,Too expensive,3/22/2024
11491,2,212,Body Scrub,Highly recommend,3/12/2024
11492,8,325,Facial,Will come again,1/12/2024
11493,1,413,Facial,Great experience,1/30/2024
11494,7,179,Wellness Package,Not satisfied,3/26/2024
11495,14,312,Facial,Not satisfied,1/6/2024
11496,14,226,Body Scrub,Could be better,3/1/2024
11497,5,314,Hair Spa,Could be better,4/3/2024
11498,3,76,Facial,Excellent!,3/12/2024
11499,12,435,Facial,Will come again,4/28/2024
11500,12,134,Body Scrub,Loved it!,3/4/2024
11501,11,245,Facial,Loved it!,4/20/2024
11502,7,365,Hair Spa,Highly recommend,4/21/2024
11503,9,292,Hair Spa,Highly recommend,4/2/2024
11504,2,417,Hair Spa,Will come again,4/4/2024
11505,8,391,Hair Spa,Too expensive,3/9/2024
11506,9,226,Massage,Staff was friendly,1/11/2024
11507,11,179,Hair Spa,Loved it!,3/2/2024
11508,3,194,Massage,Staff was friendly,1/17/2024
11509,2,132,Hair Spa,Could be better,3/17/2024
11510,7,409,Hair Spa,Great experience,1/20/2024
11511,5,137,Body Scrub,Not satisfied,4/4/2024
11512,5,69,Hair Spa,Average service,1/26/2024
11513,10,279,Facial,Average service,4/1/2024
11514,5,175,Hair Spa,Staff was friendly,2/28/2024
11515,4,403,Wellness Package,Staff was friendly,1/25/2024
11516,13,465,Body Scrub,Loved it!,4/21/2024
11517,5,100,Body Scrub,Could be better,1/18/2024
11518,13,137,Hair Spa,Excellent!,4/18/2024
11519,4,219,Wellness Package,Loved it!,4/5/2024
11520,13,112,Hair Spa,Highly recommend,1/29/2024
11521,6,138,Facial,Will come again,3/7/2024
11522,4,238,Body Scrub,Great experience,2/4/2024
11523,2,239,Body Scrub,Average service,4/11/2024
11524,9,436,Wellness Package,Staff was friendly,1/15/2024
11525,2,138,Massage,Not satisfied,2/20/2024
11526,9,397,Wellness Package,Not satisfied,1/3/2024
11527,10,381,Facial,Staff was friendly,1/21/2024
11528,6,75,Wellness Package,Highly recommend,3/1/2024
11529,9,225,Massage,Average service,1/3/2024
11530,9,413,Facial,Not satisfied,2/22/2024
11531,3,313,Facial,Average service,2/4/2024
11532,1,438,Massage,Not satisfied,2/19/2024
11533,1,444,Hair Spa,Too expensive,1/8/2024
11534,3,91,Wellness Package,Excellent!,2/17/2024
11535,5,168,Facial,Highly recommend,1/3/2024
11536,13,218,Wellness Package,Staff was friendly,2/23/2024
11537,3,157,Massage,Loved it!,3/15/2024
11538,12,196,Body Scrub,Excellent!,4/21/2024
11539,9,225,Massage,Average service,1/2/2024
11540,9,486,Wellness Package,Could be better,2/2/2024
11541,3,488,Facial,Loved it!,3/12/2024
11542,3,425,Wellness Package,Not satisfied,1/12/2024
11543,12,238,Body Scrub,Will come again,1/19/2024
11544,14,209,Facial,Average service,1/18/2024
11545,5,351,Body Scrub,Average service,2/19/2024
11546,2,397,Hair Spa,Could be better,3/25/2024
11547,6,469,Massage,Staff was friendly,1/22/2024
11548,7,451,Hair Spa,Great experience,4/16/2024
11549,13,123,Wellness Package,Too expensive,1/30/2024
11550,9,401,Hair Spa,Highly recommend,3/22/2024
11551,6,67,Massage,Excellent!,1/6/2024
11552,3,189,Facial,Highly recommend,1/1/2024
11553,12,164,Body Scrub,Not satisfied,1/9/2024
11554,5,377,Facial,Too expensive,2/21/2024
11555,4,274,Hair Spa,Staff was friendly,3/20/2024
11556,5,95,Wellness Package,Staff was friendly,1/29/2024
11557,8,488,Hair Spa,Staff was friendly,3/2/2024
11558,8,87,Massage,Excellent!,1/29/2024
11559,6,255,Massage,Great experience,1/5/2024
11560,1,435,Wellness Package,Excellent!,3/23/2024
11561,8,58,Facial,Average service,1/22/2024
11562,8,302,Massage,Average service,2/18/2024
11563,2,157,Massage,Will come again,4/28/2024
11564,4,438,Wellness Package,Loved it!,1/8/2024
11565,12,147,Facial,Excellent!,4/24/2024
11566,2,324,Hair Spa,Highly recommend,3/22/2024
11567,4,120,Body Scrub,Highly recommend,4/17/2024
11568,12,88,Wellness Package,Will come again,4/21/2024
11569,13,347,Facial,Average service,3/18/2024
11570,13,450,Body Scrub,Could be better,3/8/2024
11571,10,496,Wellness Package,Could be better,2/9/2024
11572,7,139,Hair Spa,Could be better,3/31/2024
11573,9,479,Hair Spa,Not satisfied,1/24/2024
11574,14,268,Facial,Highly recommend,4/3/2024
11575,14,156,Facial,Not satisfied,3/16/2024
11576,8,453,Hair Spa,Highly recommend,4/16/2024
11577,12,441,Hair Spa,Will come again,1/13/2024
11578,9,145,Wellness Package,Highly recommend,4/13/2024
11579,8,452,Facial,Loved it!,2/19/2024
11580,2,81,Body Scrub,Staff was friendly,2/14/2024
11581,7,175,Hair Spa,Average service,1/4/2024
11582,2,196,Body Scrub,Great experience,3/30/2024
11583,13,329,Facial,Staff was friendly,3/3/2024
11584,12,73,Facial,Staff was friendly,3/5/2024
11585,11,489,Massage,Highly recommend,1/27/2024
11586,2,258,Hair Spa,Highly recommend,3/27/2024
11587,4,169,Facial,Excellent!,3/3/2024
11588,1,323,Facial,Will come again,4/15/2024
11589,5,189,Hair Spa,Highly recommend,4/11/2024
11590,6,346,Massage,Could be better,1/11/2024
11591,9,392,Massage,Staff was friendly,4/12/2024
11592,10,481,Massage,Staff was friendly,2/11/2024
11593,8,131,Massage,Could be better,4/17/2024
11594,2,497,Wellness Package,Staff was friendly,3/25/2024
11595,1,449,Hair Spa,Not satisfied,3/26/2024
11596,2,257,Hair Spa,Will come again,4/1/2024
11597,7,456,Hair Spa,Average service,2/7/2024
11598,4,472,Massage,Loved it!,3/10/2024
11599,10,82,Massage,Great experience,3/29/2024
11600,5,73,Facial,Too expensive,3/2/2024
11601,12,110,Wellness Package,Could be better,1/4/2024
11602,7,360,Hair Spa,Highly recommend,2/3/2024
11603,3,238,Wellness Package,Will come again,1/26/2024
11604,10,133,Hair Spa,Too expensive,4/12/2024
11605,2,274,Massage,Will come again,4/26/2024
11606,13,217,Massage,Not satisfied,2/23/2024
11607,7,235,Hair Spa,Average service,1/27/2024
11608,5,424,Body Scrub,Could be better,2/8/2024
11609,14,121,Massage,Staff was friendly,3/25/2024
11610,1,123,Facial,Could be better,1/21/2024
11611,1,434,Massage,Great experience,2/23/2024
11612,9,390,Facial,Great experience,2/25/2024
11613,5,202,Wellness Package,Not satisfied,4/2/2024
11614,1,145,Massage,Could be better,4/7/2024
11615,7,102,Massage,Excellent!,3/3/2024
11616,9,494,Wellness Package,Staff was friendly,3/31/2024
11617,11,223,Facial,Average service,2/11/2024
11618,1,159,Body Scrub,Excellent!,4/19/2024
11619,10,365,Facial,Average service,1/26/2024
11620,14,100,Hair Spa,Average service,3/9/2024
11621,13,426,Hair Spa,Average service,1/20/2024
11622,4,302,Hair Spa,Will come again,3/12/2024
11623,14,122,Wellness Package,Average service,4/25/2024
11624,3,261,Facial,Staff was friendly,3/22/2024
11625,5,481,Massage,Will come again,2/22/2024
11626,7,261,Hair Spa,Too expensive,3/9/2024
11627,8,300,Facial,Excellent!,3/8/2024
11628,13,217,Massage,Not satisfied,4/24/2024
11629,2,312,Facial,Will come again,4/16/2024
11630,7,380,Wellness Package,Too expensive,1/5/2024
11631,14,279,Hair Spa,Not satisfied,1/16/2024
11632,14,288,Body Scrub,Too expensive,1/9/2024
11633,1,324,Hair Spa,Too expensive,1/25/2024
11634,7,192,Hair Spa,Will come again,2/26/2024
11635,8,119,Wellness Package,Too expensive,2/7/2024
11636,2,494,Massage,Not satisfied,1/8/2024
11637,9,361,Hair Spa,Will come again,3/5/2024
11638,1,443,Massage,Average service,1/31/2024
11639,13,223,Massage,Not satisfied,2/2/2024
11640,6,385,Wellness Package,Could be better,2/24/2024
11641,1,158,Hair Spa,Great experience,3/9/2024
11642,3,252,Wellness Package,Too expensive,3/22/2024
11643,11,234,Wellness Package,Will come again,2/5/2024
11644,6,340,Body Scrub,Excellent!,4/21/2024
11645,3,377,Wellness Package,Too expensive,3/24/2024
11646,8,141,Body Scrub,Staff was friendly,4/27/2024
11647,5,308,Massage,Will come again,1/24/2024
11648,2,371,Massage,Could be better,3/1/2024
11649,4,486,Facial,Average service,3/23/2024
11650,9,255,Facial,Will come again,1/28/2024
11651,4,101,Massage,Excellent!,2/29/2024
11652,10,398,Hair Spa,Could be better,4/3/2024
11653,10,230,Facial,Will come again,4/12/2024
11654,8,487,Wellness Package,Could be better,3/19/2024
11655,5,352,Facial,Staff was friendly,4/23/2024
11656,11,52,Massage,Great experience,3/13/2024
11657,11,498,Hair Spa,Will come again,2/8/2024
11658,10,448,Massage,Will come again,1/31/2024
11659,13,133,Hair Spa,Loved it!,1/1/2024
11660,13,263,Facial,Not satisfied,1/13/2024
11661,14,83,Wellness Package,Great experience,4/9/2024
11662,1,99,Wellness Package,Average service,3/6/2024
11663,7,338,Massage,Will come again,2/11/2024
11664,3,378,Hair Spa,Great experience,2/6/2024
11665,10,308,Facial,Too expensive,2/26/2024
11666,8,307,Hair Spa,Great experience,2/4/2024
11667,14,437,Hair Spa,Great experience,2/6/2024
11668,12,321,Hair Spa,Will come again,3/15/2024
11669,3,231,Facial,Highly recommend,3/22/2024
11670,1,82,Hair Spa,Loved it!,1/20/2024
11671,5,314,Wellness Package,Average service,3/6/2024
11672,2,362,Massage,Will come again,3/28/2024
11673,11,89,Body Scrub,Excellent!,4/28/2024
11674,4,357,Hair Spa,Staff was friendly,3/20/2024
11675,1,259,Wellness Package,Will come again,1/23/2024
11676,9,321,Wellness Package,Will come again,2/24/2024
11677,6,185,Massage,Will come again,2/26/2024
11678,8,136,Massage,Loved it!,2/19/2024
11679,11,109,Body Scrub,Could be better,2/7/2024
11680,4,213,Body Scrub,Could be better,2/16/2024
11681,9,52,Body Scrub,Will come again,4/17/2024
11682,2,64,Facial,Could be better,4/2/2024
11683,9,151,Facial,Not satisfied,1/30/2024
11684,12,304,Wellness Package,Will come again,3/8/2024
11685,5,274,Massage,Too expensive,4/2/2024
11686,13,259,Hair Spa,Average service,4/17/2024
11687,6,72,Massage,Too expensive,2/12/2024
11688,3,284,Facial,Excellent!,4/27/2024
11689,4,180,Wellness Package,Highly recommend,4/14/2024
11690,6,207,Hair Spa,Loved it!,1/27/2024
11691,7,222,Body Scrub,Will come again,4/6/2024
11692,1,66,Body Scrub,Too expensive,3/22/2024
11693,7,419,Facial,Highly recommend,3/4/2024
11694,1,491,Wellness Package,Loved it!,1/6/2024
11695,5,363,Massage,Highly recommend,4/5/2024
11696,6,415,Facial,Not satisfied,1/31/2024
11697,13,234,Massage,Will come again,3/16/2024
11698,2,440,Hair Spa,Average service,3/27/2024
11699,13,472,Massage,Loved it!,1/29/2024
11700,10,383,Hair Spa,Not satisfied,1/3/2024
11701,9,491,Wellness Package,Could be better,4/6/2024
11702,14,233,Facial,Highly recommend,4/12/2024
11703,10,192,Massage,Average service,4/1/2024
11704,6,93,Wellness Package,Too expensive,3/22/2024
11705,7,61,Wellness Package,Great experience,4/17/2024
11706,14,57,Massage,Could be better,3/26/2024
11707,10,129,Body Scrub,Too expensive,1/20/2024
11708,8,346,Body Scrub,Highly recommend,3/20/2024
11709,11,211,Hair Spa,Too expensive,2/27/2024
11710,13,351,Wellness Package,Too expensive,4/25/2024
11711,10,265,Facial,Average service,2/26/2024
11712,1,297,Facial,Average service,3/11/2024
11713,14,78,Wellness Package,Great experience,4/22/2024
11714,8,321,Body Scrub,Too expensive,1/4/2024
11715,4,182,Wellness Package,Loved it!,2/11/2024
11716,10,54,Hair Spa,Highly recommend,4/11/2024
11717,8,293,Wellness Package,Highly recommend,2/3/2024
11718,13,79,Massage,Could be better,4/9/2024
11719,6,166,Body Scrub,Not satisfied,1/18/2024
11720,11,227,Massage,Could be better,4/6/2024
11721,9,310,Massage,Loved it!,3/5/2024
11722,11,284,Wellness Package,Highly recommend,4/21/2024
11723,4,190,Wellness Package,Loved it!,1/25/2024
11724,2,354,Facial,Average service,2/14/2024
11725,14,394,Massage,Loved it!,1/14/2024
11726,2,99,Wellness Package,Too expensive,1/11/2024
11727,5,319,Facial,Could be better,2/21/2024
11728,10,157,Massage,Loved it!,1/8/2024
11729,9,95,Facial,Not satisfied,2/29/2024
11730,12,131,Body Scrub,Average service,2/11/2024
11731,3,175,Hair Spa,Too expensive,1/16/2024
11732,8,133,Massage,Loved it!,2/8/2024
11733,4,339,Wellness Package,Not satisfied,4/10/2024
11734,6,120,Body Scrub,Highly recommend,4/4/2024
11735,10,224,Facial,Will come again,2/11/2024
11736,6,365,Hair Spa,Will come again,1/18/2024
11737,3,379,Massage,Excellent!,1/7/2024
11738,14,386,Hair Spa,Will come again,1/4/2024
11739,5,444,Body Scrub,Could be better,4/5/2024
11740,12,403,Hair Spa,Could be better,4/4/2024
11741,3,140,Massage,Not satisfied,3/14/2024
11742,11,400,Body Scrub,Could be better,1/30/2024
11743,11,483,Facial,Will come again,2/19/2024
11744,1,298,Massage,Average service,4/23/2024
11745,7,181,Hair Spa,Could be better,4/8/2024
11746,4,218,Massage,Not satisfied,2/14/2024
11747,14,492,Body Scrub,Loved it!,1/31/2024
11748,7,109,Hair Spa,Average service,4/4/2024
11749,3,418,Facial,Loved it!,2/15/2024
11750,12,386,Wellness Package,Excellent!,2/23/2024
11751,11,290,Facial,Could be better,2/15/2024
11752,5,239,Massage,Great experience,4/6/2024
11753,5,389,Wellness Package,Too expensive,1/5/2024
11754,13,330,Body Scrub,Staff was friendly,1/10/2024
11755,2,281,Hair Spa,Excellent!,4/19/2024
11756,11,338,Hair Spa,Average service,4/24/2024
11757,10,324,Body Scrub,Highly recommend,1/23/2024
11758,12,362,Massage,Too expensive,1/7/2024
11759,2,64,Facial,Excellent!,2/27/2024
11760,4,90,Wellness Package,Not satisfied,2/16/2024
11761,4,257,Body Scrub,Loved it!,4/1/2024
11762,4,109,Massage,Loved it!,1/21/2024
11763,6,414,Massage,Great experience,1/31/2024
11764,2,289,Wellness Package,Excellent!,4/14/2024
11765,6,145,Body Scrub,Could be better,1/27/2024
11766,7,327,Facial,Great experience,1/29/2024
11767,11,476,Facial,Average service,1/10/2024
11768,10,209,Body Scrub,Excellent!,3/12/2024
11769,3,446,Hair Spa,Could be better,1/9/2024
11770,11,471,Facial,Highly recommend,1/11/2024
11771,12,331,Hair Spa,Not satisfied,1/22/2024
11772,8,258,Body Scrub,Too expensive,4/13/2024
11773,2,182,Massage,Not satisfied,3/30/2024
11774,11,430,Body Scrub,Staff was friendly,2/19/2024
11775,8,482,Massage,Too expensive,4/10/2024
11776,13,146,Body Scrub,Not satisfied,2/9/2024
11777,11,268,Hair Spa,Staff was friendly,3/6/2024
11778,5,438,Hair Spa,Will come again,3/3/2024
11779,2,120,Body Scrub,Could be better,4/23/2024
11780,7,481,Massage,Too expensive,1/19/2024
11781,14,323,Body Scrub,Not satisfied,4/23/2024
11782,2,400,Massage,Could be better,4/25/2024
11783,14,183,Hair Spa,Average service,1/16/2024
11784,6,115,Wellness Package,Could be better,1/4/2024
11785,10,176,Facial,Could be better,2/18/2024
11786,3,254,Hair Spa,Will come again,2/7/2024
11787,9,347,Body Scrub,Will come again,4/17/2024
11788,3,166,Body Scrub,Staff was friendly,1/7/2024
11789,11,485,Massage,Too expensive,2/24/2024
11790,12,316,Facial,Excellent!,1/14/2024
11791,12,331,Hair Spa,Will come again,3/16/2024
11792,3,198,Facial,Average service,3/25/2024
11793,5,243,Facial,Will come again,4/25/2024
11794,7,217,Hair Spa,Average service,2/3/2024
11795,14,361,Massage,Highly recommend,1/21/2024
11796,8,423,Massage,Great experience,2/5/2024
11797,12,228,Massage,Highly recommend,4/13/2024
11798,11,197,Wellness Package,Average service,3/3/2024
11799,7,106,Facial,Highly recommend,2/11/2024
11800,9,54,Wellness Package,Too expensive,2/18/2024
11801,5,63,Massage,Not satisfied,3/11/2024
11802,10,329,Hair Spa,Could be better,3/25/2024
11803,11,373,Facial,Loved it!,1/10/2024
11804,3,485,Hair Spa,Staff was friendly,1/21/2024
11805,6,353,Body Scrub,Great experience,4/22/2024
11806,5,265,Facial,Too expensive,3/20/2024
11807,12,224,Hair Spa,Could be better,3/3/2024
11808,4,365,Massage,Too expensive,3/29/2024
11809,12,52,Wellness Package,Highly recommend,3/17/2024
11810,2,424,Hair Spa,Loved it!,4/28/2024
11811,7,186,Body Scrub,Loved it!,2/19/2024
11812,13,149,Massage,Too expensive,1/27/2024
11813,5,132,Body Scrub,Too expensive,4/10/2024
11814,4,329,Wellness Package,Average service,1/8/2024
11815,12,181,Body Scrub,Staff was friendly,1/30/2024
11816,14,442,Hair Spa,Not satisfied,4/4/2024
11817,8,50,Hair Spa,Highly recommend,3/11/2024
